Nombre prénoms déclarés;Sexe;Annee;Prenoms;Nombre total cumule par annee
5;M;2012;Abdourahmane;5
15;M;2012;Adrian;15
118;M;2012;Adrien;118
20;F;2012;Alexandra;20
14;M;2012;André;14
6;M;2012;Antony;6
17;F;2012;Augustine;17
163;F;2012;Camille;245
5;F;2012;Celia;5
6;F;2012;Chayma;6
15;M;2012;Constantin;15
25;F;2012;Éléonore;25
7;M;2012;Elio;7
18;F;2012;Élise;18
5;M;2012;Elliott;5
9;F;2012;Erin;9
8;F;2012;Ethel;8
19;M;2012;Etienne;19
28;F;2012;Eugénie;28
6;F;2012;Fériel;6
42;M;2012;Gustave;42
5;F;2012;Hasna;5
23;M;2012;Idriss;23
40;F;2012;Inaya;40
62;M;2012;Isaac;62
11;F;2012;Isabelle;11
11;M;2012;Jalil;11
19;F;2012;Jasmine;19
17;F;2012;Jenna;17
5;M;2012;Jude;5
5;M;2012;Lancelot;5
43;F;2012;Laura;43
6;F;2012;Lévana;6
28;F;2012;Lilia;28
12;F;2012;Ludivine;12
33;F;2012;Luna;33
7;F;2012;Lya;7
25;M;2012;Marcel;25
19;M;2012;Marcus;19
9;F;2012;Marguerite;9
11;F;2012;Mariama;11
12;F;2012;Marianne;12
39;F;2012;Marion;39
5;M;2012;Matis;5
7;F;2012;Mayline;7
7;F;2012;Méline;7
11;M;2012;Mickaël;11
20;F;2012;Morgane;20
17;M;2012;Mouhamed;17
6;F;2012;Nadia;6
61;M;2012;Naël;61
22;M;2012;Naïm;22
9;M;2012;Nathanael;9
6;F;2012;Rivka;6
72;F;2012;Sara;72
6;F;2012;Sarra;6
5;M;2012;Sean;5
33;F;2012;Sixtine;33
10;F;2012;Soline;10
12;F;2012;Soumaya;12
23;M;2012;Stanislas;23
5;F;2012;Suzie;5
5;F;2012;Swann;13
6;M;2012;Thibaud;6
204;M;2012;Victor;204
14;M;2012;Viktor;14
11;M;2012;Walid;11
14;M;2012;Yani;14
23;M;2012;Yann;23
7;M;2012;Youri;7
8;F;2012;Ysé;8
10;F;2012;Yuna;10
8;F;2012;Zahra;8
35;M;2012;Zakaria;35
26;M;2013;Abdoulaye;26
7;F;2013;Abigaïl;7
11;M;2013;Aboubacar;11
51;F;2013;Aïcha;51
5;M;2013;Alexander;5
54;F;2013;Alicia;54
7;F;2013;Alina;7
6;M;2013;Aloys;6
27;F;2013;Amina;27
37;M;2013;Amir;37
25;F;2013;Anaëlle;25
124;F;2013;Anaïs;124
7;F;2013;Annabelle;7
42;M;2013;Armand;42
6;M;2013;Aron;6
6;M;2013;Aymane;6
42;F;2013;Blanche;42
18;F;2013;Brune;18
28;F;2013;Clémentine;28
6;F;2013;Divine;6
5;M;2013;Étienne;5
10;F;2013;Gabriela;10
45;F;2013;Giulia;45
7;F;2013;Gloria;7
25;F;2013;Hannah;25
5;M;2013;Idrissa;5
11;M;2013;Ismaïl;11
5;M;2013;Joaquim;5
8;F;2013;Johanna;8
165;M;2013;Jules;165
5;F;2013;Kaïna;5
18;M;2013;Kevin;18
5;M;2013;Kyan;5
13;M;2013;Lazare;13
40;M;2013;Lenny;40
20;F;2013;Lilya;20
9;M;2013;Lior;9
9;F;2013;Lital;9
7;F;2013;Lyne;7
6;F;2013;Matilda;6
29;M;2013;Matteo;29
8;M;2013;Maxim;8
5;F;2013;Meryem;5
9;F;2013;Neïla;9
6;F;2013;Nesrine;6
5;F;2013;Rana;5
150;M;2013;Sacha;150
12;F;2013;Soumaya;12
5;M;2013;Steven;5
49;M;2013;Tristan;49
8;M;2013;Yaya;8
5;M;2014;Adriano;5
9;M;2014;Aidan;9
12;M;2014;Alessio;12
22;F;2014;Aliénor;22
53;F;2014;Alma;53
6;M;2014;Anaël;6
7;M;2014;Andreas;7
5;F;2014;Annabelle;5
11;F;2014;Antonia;11
6;F;2014;Arya;6
7;F;2014;Assa;7
6;M;2014;Ayaan;6
26;F;2014;Blanche;26
24;F;2014;Céline;24
26;F;2014;Charline;26
7;F;2014;Cléophée;7
31;M;2014;Corentin;31
5;M;2014;Daouda;5
5;M;2014;Dario;5
6;M;2014;Edmond;6
5;F;2014;Eleanor;5
12;M;2014;Elliott;12
30;M;2014;Emmanuel;30
33;F;2014;Esther;33
27;F;2014;Faustine;27
13;F;2014;Fleur;13
20;M;2014;Guillaume;20
6;M;2014;Isaiah;6
34;M;2014;Issa;34
15;M;2014;Iyed;15
7;F;2014;Izia;7
26;F;2014;Jasmine;26
7;M;2014;Jean-Baptiste;7
14;M;2014;Kylian;14
11;M;2014;Lassana;11
15;F;2014;Leïla;15
51;F;2014;Léna;51
35;M;2014;Léopold;35
9;F;2014;Léopoldine;9
7;M;2014;Luc;7
90;F;2014;Lucie;90
9;M;2014;Mael;9
5;M;2014;Marc-Antoine;5
39;M;2014;Marcel;39
6;M;2014;Matias;6
13;F;2014;Maud;13
80;M;2014;Maxence;80
14;M;2014;Mendel;14
12;F;2014;Mina;12
75;M;2014;Naël;75
116;M;2014;Noah;116
20;M;2014;Olivier;20
11;F;2014;Prune;11
5;F;2014;Quitterie;5
7;F;2014;Rahma;7
87;M;2014;Rayan;87
5;F;2014;Rayhana;5
12;M;2014;Rémy;12
5;F;2014;Rosa;5
24;F;2014;Rosalie;24
11;M;2014;Salim;11
28;M;2014;Samy;28
6;M;2014;Seydou;6
8;F;2014;Soraya;8
16;F;2014;Syrine;16
77;M;2014;Théo;77
127;M;2014;Thomas;127
12;F;2014;Yara;12
8;M;2014;Yohan;8
9;F;2014;Zahra;9
5;M;2014;Zayd;5
8;F;2014;Zineb;8
6;M;2015;Alhassane;6
20;F;2015;Aliénor;20
6;F;2015;Alina;6
22;F;2015;Amélie;22
33;M;2015;Andrea;33
15;F;2015;Angèle;15
89;M;2015;Axel;89
6;M;2015;Badis;6
8;M;2015;Bakary;8
69;M;2015;Baptiste;69
8;M;2015;Ben;8
8;F;2015;Calie;8
48;F;2015;Céleste;48
6;M;2015;Charlie;6
5;M;2015;Christopher;5
5;M;2015;Damian;5
44;M;2015;Daniel;44
81;M;2015;David;81
27;M;2015;Djibril;27
12;M;2015;Dorian;12
5;F;2015;Dyna;5
50;F;2015;Elena;50
39;F;2015;Eléonore;39
29;M;2015;Émile;29
15;F;2015;Émilie;15
6;M;2015;Ennio;6
88;M;2015;Enzo;88
14;M;2015;Ezra;14
28;F;2015;Hannah;28
7;F;2015;Helena;7
93;F;2015;Héloïse;93
37;F;2015;Ines;37
31;F;2015;Isaure;31
12;F;2015;Isra;12
6;F;2015;Israa;6
36;M;2015;James;36
7;M;2015;Kenzi;7
10;F;2015;Koumba;10
15;M;2015;Leonardo;15
6;M;2015;Léo-Paul;6
16;F;2015;Lia;16
15;F;2015;Louisa;15
27;F;2015;Louison;32
64;M;2015;Lucien;64
7;F;2015;Maia;7
74;M;2015;Maxence;74
8;F;2015;Méline;8
45;M;2015;Milo;45
8;F;2015;Mira;8
14;F;2015;Miya;14
6;M;2015;Mohamed-Lamine;6
8;M;2015;Morgan;8
11;M;2015;Naïl;11
6;M;2015;Nathaniel;6
50;F;2015;Noémie;50
6;M;2015;Paolo;6
320;M;2015;Raphaël;320
6;F;2015;Sandra;6
52;F;2015;Sara;52
10;M;2015;Soan;10
46;F;2015;Sophie;46
16;M;2015;Soren;16
16;F;2015;Tessa;16
37;M;2015;Zakaria;37
12;M;2016;Adama;12
115;F;2016;Adèle;115
8;M;2016;Akram;8
50;M;2016;Ali;50
20;F;2016;Aline;20
8;M;2016;Aly;8
8;F;2016;Amelia;8
33;F;2016;Amina;33
5;F;2016;Anaya;5
5;M;2016;Arthus;5
46;F;2016;Assia;46
13;F;2016;Ayline;13
9;F;2016;Bonnie;9
5;M;2016;Bosco;5
14;F;2016;Charline;14
180;F;2016;Chloé;180
73;F;2016;Clémence;73
9;M;2016;Daouda;9
66;M;2016;David;66
14;M;2016;Dylan;14
39;F;2016;Elena;39
7;M;2016;Eli;7
17;F;2016;Ellie;17
6;M;2016;Elyan;6
11;F;2016;Enora;11
12;F;2016;Fanny;12
5;F;2016;Fatma;5
6;F;2016;Félicie;6
370;M;2016;Gabriel;370
11;F;2016;Georgia;11
8;F;2016;Grace;8
23;M;2016;Ibrahima;23
11;F;2016;Isra;11
8;M;2016;Joël;8
11;F;2016;Joyce;11
12;M;2016;Kamil;12
16;F;2016;Kenza;16
8;F;2016;Laetitia;8
6;F;2016;Layane;6
7;M;2016;Lior;7
8;F;2016;Liora;8
6;F;2016;Loane;6
5;M;2016;Makan;5
7;M;2016;Mark;7
5;M;2016;Marvin;5
13;F;2016;Marwa;13
20;M;2016;Mathys;20
6;F;2016;Maud;6
6;F;2016;Maxime;163
5;M;2016;Meyron;5
14;F;2016;Miya;14
62;M;2016;Noam;62
27;F;2016;Océane;27
5;F;2016;Romie;5
8;F;2016;Sadio;8
24;M;2016;Souleymane;24
6;M;2016;Swan;6
114;F;2016;Victoria;114
9;F;2016;Wendy;9
7;M;2016;Yani;7
6;M;2016;Yassin;6
7;F;2016;Zohra;7
5;M;2017;Abdel;5
23;M;2017;Abdoulaye;23
7;F;2017;Abigaëlle;7
125;F;2017;Adèle;125
7;F;2017;Adeline;7
86;F;2017;Anaïs;86
8;M;2017;Andréa;8
9;F;2017;Angelina;9
76;M;2017;Auguste;76
19;M;2017;Aurèle;19
27;M;2017;Charlie;27
5;F;2017;Cloé;5
8;F;2017;Dalia;8
6;M;2017;Damien;6
12;M;2017;Dan;12
7;M;2017;Dorian;7
6;M;2017;Eliakim;6
25;M;2017;Elijah;25
173;F;2017;Emma;173
5;M;2017;Étienne;5
379;M;2017;Gabriel;379
9;F;2017;Gaëlle;9
5;M;2017;Hillel;5
32;M;2017;Idriss;32
10;F;2017;Ilyana;10
5;M;2017;Jessim;5
5;F;2017;Katia;5
29;F;2017;Lana;29
5;F;2017;Layla;5
141;F;2017;Léa;141
12;M;2017;Leandro;12
5;F;2017;Leila;5
11;M;2017;Lévi;11
5;F;2017;Liana;5
145;F;2017;Lina;145
27;M;2017;Loup;27
7;M;2017;Luc;7
38;F;2017;Luna;38
5;F;2017;Maëly;5
5;F;2017;Maéva;5
5;M;2017;Marley;5
8;M;2017;Mouhamadou;8
6;F;2017;Nafissatou;6
17;F;2017;Naomie;17
11;F;2017;Nayla;11
7;M;2017;Niels;7
5;M;2017;Nohan;5
64;F;2017;Nour;69
30;M;2017;Ruben;30
8;M;2017;Salman;8
27;M;2017;Sami;27
43;M;2017;Samy;43
5;M;2017;Shay;5
7;M;2017;Stefan;7
31;M;2017;Tristan;31
7;M;2017;Ziyad;7
7;M;2018;Adil;7
101;F;2018;Agathe;101
5;F;2018;Aïna;5
21;M;2018;Alex;21
20;F;2018;Alia;20
13;F;2018;Aliya;13
115;F;2018;Alma;115
10;F;2018;Amélie;10
31;M;2018;Amine;31
13;M;2018;Andy;13
22;M;2018;Anis;22
52;F;2018;Anouk;52
6;M;2018;Anthony;6
10;F;2018;Ashley;10
21;F;2018;Aurore;21
13;F;2018;Ayline;13
15;M;2018;Bilal;15
10;M;2018;Boubacar;10
6;M;2018;Bruno;6
6;F;2018;Cécile;6
23;F;2018;Célia;23
181;F;2018;Chloé;181
17;F;2018;Diana;17
14;M;2018;Dimitri;14
9;M;2018;Élias;9
32;F;2018;Elisa;32
16;F;2018;Elisabeth;16
22;F;2018;Emna;22
120;F;2018;Eva;120
70;F;2018;Fatoumata;70
30;F;2018;Faustine;30
6;M;2018;Giovanni;6
9;F;2018;Haby;9
33;F;2018;Hawa;33
14;F;2018;Hélène;14
11;M;2018;Henry;11
24;F;2018;Hortense;24
17;M;2018;Imrane;17
50;F;2018;Inaya;50
39;F;2018;Isaure;39
13;M;2018;Ismaïl;13
7;M;2018;Jessim;7
12;M;2018;Jonathan;12
13;F;2018;Joyce;13
10;F;2018;Kamila;10
7;F;2018;Lehna;7
7;M;2018;Leonard;7
8;F;2018;Leyna;8
5;F;2018;Loïs;5
6;F;2018;Lylia;6
5;F;2018;Maëva;5
6;M;2018;Maher;6
11;F;2018;Maïwenn;11
18;M;2018;Malik;18
82;F;2018;Manon;82
12;F;2018;Mariame;12
7;F;2018;Mariem;7
10;F;2018;Marina;10
6;M;2018;Marvin;6
12;M;2018;Mathys;12
16;M;2018;Maximilien;16
23;F;2018;Maxine;23
16;F;2018;Mayssa;16
5;F;2018;Mélinée;5
8;F;2018;Milena;8
15;F;2018;Noor;15
7;M;2018;Nour;7
23;F;2018;Oumou;23
17;M;2018;Rafaël;17
11;M;2018;Rémi;11
15;M;2018;Roman;15
24;F;2018;Sixtine;24
12;M;2018;Tidiane;12
9;M;2018;Timothé;9
80;M;2018;Timothée;80
5;F;2018;Vittoria;5
54;M;2018;Yanis;54
7;M;2018;Yaron;7
26;M;2018;Youssouf;26
133;F;2019;Joséphine;133
131;F;2019;Rose;131
80;F;2019;Apolline;80
80;F;2019;Héloïse;80
77;M;2019;Timothée;77
71;M;2019;Mathis;71
69;F;2019;Margot;69
63;M;2019;Milo;63
53;F;2019;Mariam;53
43;M;2019;Anatole;43
40;M;2019;Mathias;40
39;F;2019;Thelma;39
37;M;2019;Vadim;37
35;M;2019;Marcel;35
30;M;2019;Pablo;30
30;M;2019;Younes;30
25;F;2019;Maïssa;25
24;F;2019;Amina;24
23;M;2019;Souleymane;23
21;M;2019;Ambroise;21
21;F;2019;Ellie;21
20;F;2019;June;20
20;F;2019;Valentina;20
19;F;2019;Irène;19
18;F;2019;Elya;18
18;F;2019;Lison;18
17;M;2019;Lino;17
17;M;2019;Stanislas;17
17;F;2019;Elyne;17
17;F;2019;Justine;17
17;F;2019;Ninon;17
16;M;2019;Milhan;16
14;M;2019;Henry;14
13;M;2019;Imrane;13
13;F;2019;Amalia;13
13;F;2019;Arya;13
12;M;2019;Thiago;12
12;F;2019;Lital;12
11;M;2019;Mattéo;11
11;F;2019;Mira;11
10;F;2019;Anne;10
10;F;2019;Daria;10
10;F;2019;Irina;10
10;F;2019;Marianne;10
9;M;2019;Idris;9
8;F;2019;Jane;8
7;M;2019;Hamidou;7
7;F;2019;Wendy;7
6;M;2019;Niels;6
6;M;2019;Yaël;6
6;F;2019;Eya;6
6;F;2019;Grace;6
6;F;2019;India;6
5;M;2019;Andy;5
5;M;2019;Pharell;5
5;M;2019;Rahim;5
5;M;2019;Safwan;5
5;M;2019;Titouan;5
5;F;2019;Camilia;5
5;F;2019;Fatima-Zahra;5
5;F;2019;Florence;5
5;F;2019;Leia;5
5;F;2019;Marwa;5
156;M;2020;Gaspard;156
146;M;2020;Noah;146
140;F;2020;Jeanne;140
102;F;2020;Sofia;102
99;F;2020;Sarah;99
94;M;2020;Antoine;94
88;M;2020;Simon;88
87;M;2020;Eliott;87
70;F;2020;Fatoumata;70
66;F;2020;Camille;66
65;M;2020;Ilyan;65
64;M;2020;Gustave;64
60;M;2020;Tom;60
51;M;2020;Enzo;51
47;F;2020;Valentine;47
44;F;2020;Sasha;44
38;F;2020;Lola;38
35;F;2020;Assia;35
35;F;2020;Naomi;35
29;M;2020;Lyam;29
29;M;2020;Younes;29
27;F;2020;Maïa;27
26;M;2020;Owen;26
19;F;2020;Aicha;19
17;M;2020;Corentin;17
17;F;2020;Naëlle;17
16;F;2020;Claire;16
16;F;2020;Lya;16
15;M;2020;Tiago;15
15;F;2020;Ilyana;15
15;F;2020;Safiya;15
12;M;2020;Naïl;12
12;F;2020;Georgia;12
11;F;2020;Éline;11
10;M;2020;Aurélien;10
10;M;2020;Dorian;10
10;M;2020;Élie;10
9;M;2020;George;9
9;F;2020;Hanaé;9
9;F;2020;Mathilda;9
8;M;2020;Henry;8
8;M;2020;Livio;8
8;M;2020;Louison;8
8;M;2020;Malone;8
8;M;2020;Mathieu;8
8;M;2020;Morgan;8
8;F;2020;Jihane;8
8;F;2020;Yuna;8
7;M;2020;Alexander;7
7;M;2020;Élio;7
7;M;2020;Ezio;7
7;M;2020;Hélios;7
7;M;2020;Romeo;7
7;F;2020;Alaïa;7
7;F;2020;Swann;7
6;M;2020;Clarence;6
6;M;2020;Vincent;6
6;M;2020;Yoann;6
6;F;2020;Anaya;6
6;F;2020;Ela;6
6;F;2020;Faith;6
5;M;2020;Aden;5
5;M;2020;Faël;5
5;M;2020;Honoré;5
5;M;2020;Joakim;5
5;M;2020;Robinson;5
5;M;2020;Younès;5
5;F;2020;Alima;5
5;F;2020;Camelia;5
5;F;2020;Keïla;5
150;F;2021;Anna;150
129;F;2021;Alice;129
119;F;2021;Zoé;119
101;M;2021;Côme;101
95;F;2021;Juliette;95
89;M;2021;Camille;89
79;F;2021;Mila;79
77;F;2021;Fatoumata;77
62;F;2021;Camille;62
49;M;2021;Léopold;49
46;F;2021;Aya;46
43;M;2021;Charlie;43
41;F;2021;Thaïs;41
39;F;2021;Isaure;39
35;F;2021;Lily;35
30;F;2021;Nelya;30
27;M;2021;Amine;27
26;M;2021;Ambroise;26
20;F;2021;Aliya;20
20;F;2021;Liya;20
17;F;2021;Aimée;17
17;M;2021;Jonah;17
16;F;2021;Aïda;16
16;F;2021;Joy;16
15;F;2021;Gloria;15
14;F;2021;Ninon;14
14;F;2021;Pauline;14
13;F;2021;Célestine;13
12;F;2021;Rosa;12
11;F;2021;Nayla;11
10;M;2021;Élio;10
9;M;2021;Alexander;9
9;M;2021;Ilay;9
8;F;2021;Amelia;8
8;F;2021;Bertille;8
8;F;2021;Cataleya;8
8;M;2021;Robinson;8
7;F;2021;Mélanie;7
7;M;2021;Carl;7
7;M;2021;Nour;7
6;F;2021;Aïna;6
6;M;2021;Asher;6
6;M;2021;Guillaume;6
6;M;2021;Mahmoud;6
5;F;2021;Elyna;5
5;F;2021;Gina;5
5;F;2021;Haby;5
5;F;2021;Haydée;5
5;F;2021;Olive;5
5;F;2021;Sokhna;5
5;M;2021;Ghali;5
5;M;2021;Izaac;5
5;M;2021;Mendel;5
5;M;2021;Mikaïl;5
5;M;2021;Mody;5
5;M;2021;Otis;5
136;F;2022;Rose;136
94;F;2022;Zoé;94
90;F;2022;Mia;90
72;M;2022;Mathis;72
55;F;2022;Brune;55
47;M;2022;Nino;47
44;F;2022;Daphné;44
40;F;2022;Manon;40
30;F;2022;Marie;30
26;M;2022;Andréa;26
26;M;2022;Nicolas;26
25;M;2022;Souleymane;25
23;M;2022;Kayden;23
20;F;2022;Aliyah;20
20;F;2022;Gaïa;20
20;F;2022;Maxine;20
19;M;2022;Levi;19
17;F;2022;Émilie;17
16;M;2022;Aksel;16
15;F;2022;Aliya;15
15;F;2022;Bella;15
14;M;2022;Ilan;14
14;F;2022;Alexandra;14
14;F;2022;Éléa;14
13;M;2022;Julian;13
13;F;2022;Leïla;13
12;M;2022;Fares;12
12;M;2022;Iyed;12
12;F;2022;Coumba;12
11;M;2022;Hassan;11
11;M;2022;Nils;11
11;F;2022;Tasnim;11
10;M;2022;Edmond;10
10;F;2022;Amelia;10
10;F;2022;Carla;10
10;F;2022;Jamila;10
10;F;2022;Rym;10
9;M;2022;Abou;9
9;M;2022;Andy;9
9;M;2022;Avi;9
8;F;2022;Lehna;8
8;F;2022;Nessa;8
7;F;2022;Ayah;7
7;F;2022;Elia;7
7;F;2022;Emmanuelle;7
6;M;2022;Aliou;6
6;M;2022;Arthus;6
6;M;2022;Karl;6
6;M;2022;Serigne;6
6;F;2022;Edmée;6
6;F;2022;Éléanore;6
6;F;2022;Hania;6
6;F;2022;Sira;6
5;M;2022;Ennio;5
5;M;2022;Tobias;5
5;M;2022;Wael;5
5;F;2022;Agnès;5
5;F;2022;Avril;5
5;F;2022;Bluma;5
5;F;2022;Hayat;5
5;F;2022;Melissa;5
5;F;2022;Miriam;5
5;F;2022;Nalya;5
250;M;2022;Raphaël;250
223;M;2022;Louis;223
158;M;2022;Léo;158
115;F;2022;Olivia;115
103;M;2022;Noé;103
71;M;2022;Valentin;71
64;F;2022;Agathe;64
48;M;2022;Daniel;48
46;F;2022;Pia;46
41;F;2022;Hortense;41
40;F;2022;Aliénor;40
36;M;2022;Kaïs;36
36;F;2022;Khadija;36
34;M;2022;Charlie;34
34;M;2022;Henri;34
32;M;2022;Djibril;32
32;F;2022;Cléo;32
31;F;2022;Elise;31
30;M;2022;Alban;30
26;F;2022;Sophie;26
24;F;2022;Myriam;24
21;F;2022;Joy;21
18;M;2022;Aymen;18
18;F;2022;Ana;18
17;M;2022;Hippolyte;17
15;M;2022;Kylian;15
15;F;2022;Blanche;15
14;F;2022;Amélia;14
13;M;2022;Camil;13
13;M;2022;Ewen;13
13;M;2022;Swann;13
13;F;2022;Izïa;13
13;F;2022;Océane;13
12;M;2022;Yazid;12
11;M;2022;Idris;11
11;F;2022;Emilie;11
11;F;2022;Evy;11
10;F;2022;Sibylle;10
9;M;2022;Anthony;9
9;M;2022;Bryan;9
8;M;2022;Saïd;8
8;F;2022;Abigaïl;8
8;F;2022;Baya;8
7;M;2022;Nahël;7
7;M;2022;Rahim;7
7;F;2022;Bertille;7
7;F;2022;Khadidja;7
6;M;2022;Aylane;6
6;M;2022;Karamba;6
6;F;2022;Eléa;6
6;F;2022;Layan;6
5;M;2022;Barthélémy;5
5;M;2022;Islem;5
5;M;2022;Mounir;5
5;M;2022;Paolo;5
5;M;2022;Zeyn;5
5;F;2022;Bonnie;5
5;F;2022;Celine;5
5;F;2022;Frida;5
5;F;2022;Marie-Lou;5
5;F;2022;Miya;5
5;F;2022;Zina;5
88;M;2022;Nathan;88
79;M;2022;Aaron;79
75;F;2022;Héloïse;75
63;F;2022;Inès;63
57;F;2022;Fatima;57
56;F;2022;Léna;56
52;M;2022;Gustave;52
50;M;2022;Hector;50
40;M;2022;Jean;40
40;F;2022;Ellie;40
39;M;2022;Lucien;39
37;F;2022;Maryam;37
34;M;2022;Adrien;34
33;F;2022;Talia;33
32;M;2022;Émile;32
29;M;2022;Jad;29
27;M;2022;Gaël;27
24;F;2022;Andrea;24
22;F;2022;Dina;22
21;M;2022;Nael;21
21;F;2022;Stella;21
20;F;2022;Hafsa;20
17;M;2022;Mehdi;17
11;F;2022;Gaia;11
10;F;2022;Carmen;10
10;F;2022;Hanaé;10
9;M;2022;Matis;9
9;M;2022;Vasco;9
9;F;2022;Ashley;9
9;F;2022;Célestine;9
9;F;2022;Mayssa;9
9;F;2022;Sirine;9
8;M;2022;Ismail;8
8;M;2022;Jonah;8
8;F;2022;Lital;8
7;M;2022;Bogdan;7
7;M;2022;Marlon;7
7;M;2022;Mathys;7
7;F;2022;Ayna;7
7;F;2022;Johanna;7
7;F;2022;Romie;7
6;M;2022;Arlo;6
6;M;2022;Leon;6
6;M;2022;Souheyl;6
6;F;2022;Cataleya;6
6;F;2022;Hadja;6
6;F;2022;Liana;6
6;F;2022;Luce;6
6;F;2022;Mayla;6
6;F;2022;Ophélie;6
5;M;2022;Hakim;5
5;M;2022;Lenzo;5
5;M;2022;Luis;5
5;F;2022;Abigaël;5
5;F;2022;Alexia;5
5;F;2022;Aminatou;5
5;F;2022;Dalia;5
5;F;2022;Dora;5
5;F;2022;Ida;5
5;F;2022;Laïa;5
5;F;2022;Luisa;5
5;F;2022;Namizata;5
5;F;2022;Nell;5
190;M;2022;Isaac;190
96;F;2022;Diane;96
95;M;2022;Liam;95
89;M;2022;Simon;89
80;M;2022;Côme;80
77;M;2022;Eliott;77
62;M;2022;Maxime;62
62;F;2022;Madeleine;62
44;F;2022;Clara;44
43;M;2022;Nolan;43
41;M;2022;Naïm;41
27;F;2022;Ayline;27
27;F;2022;Valentina;27
26;M;2022;Nathanaël;26
23;M;2022;Kamil;23
21;F;2022;Jenna;21
19;M;2022;Ilyas;19
18;F;2022;Lia;18
17;M;2022;Wassim;17
17;F;2022;Louison;17
16;M;2022;Emmanuel;16
16;M;2022;Luka;16
15;F;2022;Yaël;15
14;M;2022;Oren;14
14;F;2022;Gloria;14
13;M;2022;Ben;13
13;M;2022;Théophile;13
13;F;2022;Line;13
12;M;2022;Matéo;12
12;F;2022;Aïda;12
12;F;2022;Ines;12
12;F;2022;Ysé;12
11;M;2022;Arié;11
11;F;2022;Alyssa;11
10;M;2022;Eugène;10
10;F;2022;Calypso;10
10;F;2022;Louna;10
10;F;2022;Tal;10
9;M;2022;Joaquim;9
9;F;2022;Ilyana;9
9;F;2022;Malaïka;9
8;M;2022;Aliocha;8
8;M;2022;Eli;8
8;M;2022;Emir;8
8;M;2022;George;8
8;M;2022;Matias;8
8;M;2022;Yaya;8
8;F;2022;Alyah;8
8;F;2022;Eliana;8
7;M;2022;Antonio;7
7;M;2022;Colin;7
7;M;2022;Leyth;7
7;F;2022;Lili;7
7;F;2022;Melina;7
6;M;2022;Eren;6
6;M;2022;Harouna;6
6;M;2022;Jack;6
6;M;2022;Mylan;6
6;M;2022;Sully;6
6;M;2022;Yunus;6
6;F;2022;Joanne;6
6;F;2022;Leonor;6
5;M;2022;Aubin;5
5;M;2022;Camilo;5
5;M;2022;Nil;5
5;M;2022;Yahia;5
5;F;2022;Justine;5
5;F;2022;Luciana;5
150;F;2022;Jeanne;150
109;M;2022;Ibrahim;109
92;F;2022;Charlotte;92
74;M;2022;Eden;74
53;M;2022;Robin;53
46;F;2022;Mathilde;46
45;M;2022;Roméo;45
38;M;2022;Anas;38
36;F;2022;Sara;36
34;F;2022;Ysée;34
33;F;2022;Anouk;33
27;M;2022;Pio;27
26;F;2022;Mahaut;26
25;M;2022;Ilyes;25
24;M;2022;Jonas;24
22;M;2022;Darius;22
22;M;2022;Iyad;22
22;F;2022;Faustine;22
21;F;2022;Rita;21
18;F;2022;Céline;18
18;F;2022;Sienna;18
17;F;2022;Lilya;17
14;M;2022;Lassana;14
14;F;2022;Nélia;14
12;M;2022;Sam;12
12;F;2022;Binta;12
11;F;2022;Thalia;11
10;M;2022;Albert;10
10;M;2022;Mathieu;10
10;M;2022;Yossef;10
10;F;2022;Malak;10
9;F;2022;Seyana;9
9;F;2022;Tessa;9
8;M;2022;Ezio;8
8;F;2022;Annabelle;8
8;F;2022;Haby;8
8;F;2022;Leya;8
7;F;2022;Ayana;7
7;F;2022;Dahlia;7
7;F;2022;Éva;7
7;F;2022;Lilas;7
7;F;2022;Nélya;7
7;F;2022;Rivka;7
6;F;2022;Angela;6
6;F;2022;Mélissa;6
6;F;2022;Naïma;6
6;F;2022;Sakina;6
5;M;2022;Aharon;5
5;M;2022;Aslan;5
5;M;2022;Sören;5
5;M;2022;Yann;5
5;F;2022;Éden;5
5;F;2022;Suzie;5
211;F;2022;Alma;211
133;F;2022;Gabrielle;133
119;M;2022;Hugo;119
115;F;2022;Iris;115
86;F;2022;Ella;86
72;M;2022;Rayan;72
58;M;2022;Malo;58
53;F;2022;Aya;53
52;F;2022;Garance;52
52;F;2022;Giulia;52
47;F;2022;Anaïs;47
34;M;2022;William;34
34;F;2022;Élise;34
34;F;2022;Valentine;34
30;M;2022;Milan;30
27;M;2022;Rafael;27
25;M;2022;Mathias;25
25;F;2022;Capucine;25
22;M;2022;Samy;22
18;F;2022;Lya;18
17;M;2022;Max;17
16;M;2022;Abdallah;16
16;M;2022;Zayd;16
16;F;2022;Lyana;16
14;M;2022;Abdoul;14
12;M;2022;Elyas;12
12;F;2022;Tali;12
11;M;2022;Tiago;11
11;F;2022;Ania;11
10;M;2022;Menahem;10
10;M;2022;Mendel;10
10;F;2022;Kadidja;10
9;M;2022;Aron;9
9;F;2022;Nola;9
9;F;2022;Sybille;9
8;M;2022;Loann;8
7;M;2022;Dan;7
7;M;2022;Dov;7
7;M;2022;Elouan;7
7;M;2022;Isayah;7
7;M;2022;Jalil;7
7;M;2022;Liham;7
7;M;2022;Salif;7
6;M;2022;Ishay;6
6;F;2022;Cécile;6
6;F;2022;Clotilde;6
6;F;2022;Layla;6
6;F;2022;Lea;6
5;M;2022;Alec;5
5;M;2022;Liroy;5
5;M;2022;Lissandro;5
